User ID,Age,Daily Work Hours,Daily Leisure Hours,Daily Exercise Minutes,Daily Sleep Hours,Screen Time (hours),Commute Time (hours),Productivity Score
4819,58,6.26,0.64,56,5.27,4.74,0.58,12
4820,21,5.2,2.61,16,6.91,3.18,0.73,15
4821,27,6.48,3.04,58,5.84,4.8,0.48,13
4822,26,7.68,0.58,66,6.77,5.67,0.71,15
4823,58,5.28,4.05,85,7.9,2.4,1.12,13
4824,35,5.75,1.83,14,7.67,2.43,1.73,16
4825,54,9.13,2.54,94,8.12,3.41,1.09,17
4826,49,9.99,2.91,99,6.91,4.53,1.39,15
4827,29,5.91,4.96,25,7.04,5.97,0.27,16
4828,57,4.89,0.95,47,8.74,1.81,1.88,7
4829,37,8.76,3.0,13,7.52,2.71,1.17,16
4830,24,7.6,2.89,80,7.99,2.82,1.55,22
4831,48,4.6,0.81,8,7.66,4.63,2.0,10
4832,58,9.68,3.35,6,7.56,5.43,1.72,19
4833,53,4.47,1.79,109,8.65,1.92,1.01,15
4834,42,7.75,0.97,90,6.43,4.57,1.74,12
4835,24,6.54,1.3,91,6.71,5.55,1.32,15
4836,49,7.34,4.21,54,6.52,1.61,1.46,12
4837,25,5.28,0.97,11,8.06,4.18,1.27,12
4838,23,8.13,2.6,16,8.47,2.01,0.58,19
4839,48,9.76,1.38,72,6.43,3.21,0.67,17
4840,42,6.75,1.23,107,5.57,1.63,1.12,14
4841,25,7.14,1.43,107,6.98,4.42,1.75,18
4842,51,5.44,2.72,7,8.94,3.01,0.91,12
4843,37,9.35,1.57,90,5.81,3.84,1.08,19
4844,34,9.83,0.94,41,6.81,3.62,0.74,17
4845,59,8.72,4.11,75,6.09,4.47,0.04,20
4846,51,7.26,2.93,36,8.69,5.48,1.29,18
4847,28,9.74,1.21,19,7.2,2.4,1.13,21
4848,56,4.92,2.62,0,7.31,3.98,1.96,12
4849,29,6.87,0.81,8,5.03,3.87,1.02,17
4850,39,7.23,3.11,110,7.61,2.58,1.07,18
4851,25,6.95,2.03,23,6.23,3.5,0.56,13
4852,22,8.81,0.97,33,7.05,1.2,0.2,20
4853,30,8.02,1.33,35,7.12,3.13,1.42,17
4854,36,4.76,2.06,3,7.37,2.35,1.62,12
4855,51,6.08,4.13,28,8.29,5.32,1.74,15
4856,23,6.03,1.28,86,6.2,2.79,0.81,11
4857,23,7.39,0.99,98,6.02,1.96,1.41,14
4858,36,5.75,2.82,15,8.18,3.65,0.53,12
4859,38,4.7,3.01,7,7.87,5.05,0.51,17
4860,24,7.92,0.91,90,5.9,2.77,1.99,20
4861,51,9.11,1.78,38,5.0,5.23,1.7,20
4862,41,9.59,1.68,57,7.66,2.63,0.51,24
4863,25,9.84,1.34,11,5.63,4.68,0.87,18
4864,54,8.69,1.92,43,8.83,1.58,1.13,17
4865,41,4.84,0.67,3,7.42,1.31,0.03,12
4866,20,9.12,3.43,110,8.4,4.69,1.92,25
4867,39,6.4,4.95,24,8.22,2.84,0.22,18
4868,41,8.38,3.35,69,7.23,2.96,1.63,18
4869,30,7.19,2.12,66,6.75,3.87,1.95,16
4870,32,8.97,3.51,38,6.99,5.93,1.41,18
4871,22,6.55,3.07,117,8.21,1.86,1.93,18
4872,28,4.37,4.31,23,7.56,2.5,0.04,13
4873,31,7.34,3.3,84,5.82,4.24,0.71,19
4874,42,5.03,3.35,5,7.44,4.5,0.95,10
4875,33,9.79,1.5,96,6.62,4.53,1.57,20
4876,52,7.16,2.37,71,5.25,3.98,1.31,12
4877,37,7.32,2.05,32,6.53,3.94,1.47,12
4878,28,9.44,0.55,47,5.91,1.74,0.29,17
4879,42,7.75,1.91,66,8.35,5.17,1.69,15
4880,29,5.82,2.69,1,5.42,1.04,1.64,10
4881,38,5.78,3.2,37,6.44,3.09,1.54,14
4882,24,7.01,4.71,39,7.78,2.08,1.64,20
4883,42,9.2,1.58,55,8.59,1.52,0.43,19
4884,49,8.77,1.19,102,6.34,2.6,0.28,17
4885,44,9.78,4.41,102,7.43,4.29,1.79,20
4886,47,4.43,4.74,87,6.49,3.49,1.91,12
4887,53,5.61,2.7,20,5.81,5.37,0.85,11
4888,44,4.48,1.02,114,6.3,4.0,0.89,12
4889,29,8.51,2.68,81,7.54,2.27,1.48,17
4890,33,4.85,0.99,34,7.87,3.58,0.99,9
4891,49,4.6,4.47,74,6.48,2.14,0.63,11
4892,44,7.37,3.69,74,5.61,1.89,0.38,14
4893,33,6.47,1.59,66,5.56,5.78,0.05,13
4894,54,8.29,4.49,59,8.25,3.34,1.18,17
4895,53,6.92,3.37,22,7.61,4.26,0.28,15
4896,29,6.55,4.79,64,7.91,5.37,1.72,17
4897,54,6.55,4.91,62,6.95,2.61,1.97,16
4898,30,9.23,0.51,22,6.83,4.95,0.92,16
4899,30,6.37,1.04,85,5.84,4.94,0.23,14
4900,40,6.0,2.96,41,5.67,5.12,1.17,14
4901,40,6.03,4.8,93,5.62,1.95,1.15,11
4902,41,5.18,4.97,63,8.97,5.81,0.27,14
4903,26,9.16,3.05,65,8.28,2.37,1.29,18
4904,36,4.88,1.28,80,7.5,4.88,0.63,13
4905,21,9.45,1.23,40,5.86,1.81,1.69,22
4906,31,5.7,3.94,113,6.35,5.62,1.18,13
4907,37,9.4,3.16,19,6.4,3.14,0.87,21
4908,30,8.74,2.97,8,6.91,4.34,1.93,19
4909,35,7.49,2.6,56,6.69,5.25,0.98,16
4910,37,8.02,3.76,74,8.74,2.41,1.77,19
4911,54,5.96,4.36,16,7.88,2.94,0.53,14
4912,45,7.45,1.86,77,5.33,2.57,0.88,18
4913,35,5.75,1.49,81,6.44,2.41,0.17,12
4914,25,6.41,3.52,17,5.53,3.55,0.85,15
4915,31,8.59,4.62,107,6.12,3.73,1.79,17
4916,32,5.46,2.07,113,8.84,1.38,1.66,13
4917,23,9.03,1.73,62,7.82,4.37,1.95,18
4918,58,6.26,1.52,71,5.03,3.1,1.5,14
4919,21,7.19,1.65,92,6.32,5.45,0.54,19
4920,45,9.65,1.11,71,6.75,5.43,0.32,18
4921,46,8.09,3.19,25,7.41,4.6,0.36,23
4922,46,7.87,1.76,91,7.0,5.27,1.32,19
4923,34,8.27,3.27,71,5.28,5.61,0.76,15
4924,27,9.51,0.87,83,7.06,3.89,0.83,19
4925,26,5.49,1.02,110,5.52,5.86,1.72,11
4926,59,7.68,2.91,71,7.08,5.78,1.45,14
4927,31,6.4,2.8,77,5.98,1.55,0.42,16
4928,32,4.07,1.72,12,5.58,3.61,0.34,10
4929,36,4.75,4.22,118,6.15,1.57,1.64,14
4930,36,5.95,1.34,103,5.4,4.42,1.91,13
4931,55,7.39,2.12,16,6.14,4.83,0.37,15
4932,40,9.29,3.0,114,8.47,5.42,1.9,19
4933,27,8.75,4.4,25,6.23,4.25,0.86,18
4934,24,7.32,2.38,5,6.88,3.27,1.81,15
4935,45,4.44,2.29,80,7.08,1.78,1.5,11
4936,35,5.72,3.11,3,5.71,1.63,1.81,13
4937,55,6.2,1.93,88,6.77,3.43,1.29,13
4938,47,7.73,3.69,6,8.41,5.16,0.31,20
4939,48,4.39,1.62,16,5.32,4.75,0.12,9
4940,31,7.18,4.2,85,8.69,5.4,1.25,21
4941,56,9.41,1.73,117,8.48,5.05,0.12,20
4942,49,8.23,4.97,91,8.42,2.03,0.47,21
4943,42,8.78,1.92,49,5.79,2.0,0.41,18
4944,35,8.09,4.45,5,6.94,3.29,0.85,15
4945,33,5.24,2.29,29,7.46,1.96,1.19,10
4946,29,4.66,1.61,73,5.4,1.94,1.82,11
4947,26,8.98,1.52,113,7.23,2.34,1.87,17
4948,56,8.17,4.33,55,8.36,1.11,1.96,19
4949,48,7.45,1.89,38,8.75,3.86,1.53,20
4950,22,5.14,2.02,13,6.11,2.98,1.84,10
4951,34,7.62,1.39,53,6.15,2.19,1.58,15
4952,55,4.19,4.83,109,6.08,1.67,1.82,6
4953,38,4.71,1.6,105,5.61,3.28,0.21,7
4954,32,5.87,1.61,21,6.72,4.01,1.92,14
4955,40,6.66,4.75,56,8.14,5.87,0.47,17
4956,56,4.72,4.55,40,7.85,2.27,1.14,11
4957,46,4.72,1.62,89,8.6,1.13,1.03,8
4958,48,8.36,4.39,9,6.42,4.68,1.13,15
4959,39,7.42,1.62,1,7.29,2.18,1.4,16
4960,44,7.2,0.88,66,8.07,3.42,1.08,19
4961,25,6.71,4.19,47,8.59,5.04,1.38,17
4962,55,9.86,3.97,41,8.49,1.18,1.07,27
4963,21,4.3,1.83,118,6.86,1.71,0.02,13
4964,41,5.08,0.91,10,8.63,1.49,1.25,11
4965,51,7.89,1.43,73,6.78,2.17,1.11,19
4966,35,4.82,3.97,11,8.61,1.87,1.17,17
4967,37,7.54,4.84,13,8.11,2.58,0.0,21
4968,24,7.41,1.67,29,5.89,4.73,0.94,18
4969,55,9.83,4.18,104,8.72,1.21,1.75,23
4970,49,9.3,1.53,59,5.97,1.37,0.67,16
4971,38,9.67,3.56,76,8.63,3.82,0.89,18
4972,42,4.68,0.88,29,7.46,3.6,0.24,11
4973,53,9.21,3.13,37,7.67,3.37,0.9,17
4974,32,4.77,1.71,74,5.44,3.58,0.79,11
4975,48,7.8,4.67,64,5.26,4.71,1.77,10
4976,55,8.32,1.8,90,8.87,3.88,0.07,16
4977,41,4.97,2.29,46,6.35,3.28,1.9,12
4978,55,7.8,4.28,38,8.38,1.41,1.15,19
4979,28,4.31,2.47,106,7.82,5.87,1.06,12
4980,58,5.76,1.57,48,7.42,2.2,1.77,9
4981,38,9.53,2.96,100,7.74,5.35,0.38,21
4982,57,5.03,4.28,72,5.36,2.89,0.42,10
4983,25,4.39,2.45,57,6.65,4.42,1.75,10
4984,34,6.66,1.1,111,7.43,3.27,1.86,18
4985,39,9.1,2.22,106,8.47,2.77,1.68,23
4986,28,4.46,4.8,89,7.86,4.07,0.08,16
4987,51,6.13,0.82,88,6.01,3.68,1.3,13
4988,23,9.4,2.34,16,8.94,2.16,0.9,24
4989,37,4.71,3.42,5,7.57,2.68,1.62,12
4990,24,5.86,0.85,14,7.01,1.17,0.32,13
4991,39,8.67,2.05,66,8.13,1.97,1.84,19
4992,42,7.26,4.73,94,7.41,2.68,0.67,20
4993,30,8.99,0.64,27,7.84,5.86,0.65,19
4994,56,4.67,3.88,72,7.47,3.64,0.36,8
4995,41,9.52,4.29,43,5.72,4.5,0.01,21
4996,23,9.61,1.75,114,7.17,4.37,0.63,22
4997,48,4.93,1.47,17,6.13,5.9,0.3,11
4998,53,4.2,4.62,111,7.28,3.78,1.48,14
4999,32,9.94,3.94,103,5.5,3.93,1.51,19
5000,28,6.89,1.01,31,5.93,2.5,1.66,14
5001,50,7.43,1.45,82,8.23,4.13,0.01,19
5002,26,7.7,3.3,68,6.62,4.79,0.7,18
5003,23,8.74,2.39,43,7.7,1.52,0.01,19
5004,38,8.87,2.77,69,6.99,3.4,1.02,18
5005,49,5.16,4.78,62,6.36,3.11,1.82,11
5006,50,5.42,2.39,75,6.98,1.57,0.82,13
5007,54,9.26,4.47,57,8.25,2.71,1.75,22
5008,40,8.92,3.47,46,6.13,3.68,1.9,19
5009,50,7.71,1.05,105,6.69,4.25,0.48,18
5010,38,9.97,3.85,16,5.81,2.44,0.02,17
5011,50,8.41,2.84,38,6.4,3.38,1.48,15
5012,51,5.3,1.51,58,8.54,4.67,1.16,8
5013,21,9.08,1.8,6,8.14,3.11,0.69,20
5014,29,6.49,3.01,62,6.49,5.7,0.74,14
5015,21,4.22,3.21,116,5.53,1.15,0.16,12
5016,21,5.93,4.86,56,6.68,2.3,1.74,18
5017,43,8.58,4.35,74,8.09,1.67,0.48,19
5018,36,9.76,1.43,33,5.18,3.71,0.19,19
5019,51,5.66,3.98,52,7.98,1.89,1.56,17
5020,35,5.48,0.54,65,7.72,4.71,0.97,14
5021,35,7.38,1.08,77,5.26,5.59,1.53,16
5022,58,8.87,1.4,81,7.54,2.04,1.8,19
5023,50,8.48,3.19,47,6.19,5.53,0.76,15
5024,43,7.36,1.38,59,5.71,4.16,0.11,15
5025,20,7.79,2.14,42,6.54,1.98,0.51,21
5026,30,5.45,1.59,72,5.82,4.68,0.1,12
5027,40,6.6,2.02,102,8.3,1.45,0.3,17
5028,23,5.53,4.74,3,7.97,4.46,1.7,15
5029,26,9.31,4.99,111,8.92,5.31,1.88,29
5030,45,4.68,3.59,77,7.14,5.75,1.35,11
5031,31,8.08,3.08,74,5.36,1.27,1.46,16
5032,50,5.56,3.69,93,6.47,1.31,1.46,13
5033,36,6.85,3.97,103,8.35,5.65,0.25,17
5034,52,5.8,3.83,106,6.59,4.95,0.09,14
5035,30,5.94,0.87,90,6.82,4.87,1.4,11
5036,47,5.56,1.9,92,6.65,4.71,0.07,12
5037,51,8.52,2.05,51,5.94,4.59,1.62,14
5038,20,6.19,2.16,31,5.29,4.07,1.18,11
5039,47,8.36,2.05,112,5.72,5.06,0.23,18
5040,26,6.74,4.04,93,6.46,1.17,1.32,18
5041,21,7.28,3.86,89,5.98,4.7,1.21,18
5042,43,7.26,0.52,93,7.29,3.91,0.75,15
5043,23,9.86,1.83,50,7.46,5.54,1.64,18
5044,38,6.2,3.31,9,7.28,5.68,0.61,15
5045,45,5.25,1.04,11,5.34,2.21,0.76,9
5046,30,9.47,0.82,96,7.67,4.95,1.39,17
5047,59,5.05,4.23,97,6.54,5.78,1.5,15
5048,30,9.01,2.54,81,8.51,2.33,0.55,17
5049,22,4.9,4.35,38,7.1,5.26,0.03,17
5050,31,7.95,4.21,79,5.34,3.93,0.35,15
5051,22,4.9,4.52,108,5.04,2.97,0.53,12
5052,46,9.54,0.72,67,7.81,5.12,1.81,19
5053,21,7.39,1.34,9,6.6,5.35,1.79,18
5054,35,5.98,1.83,91,6.15,2.41,1.32,13
5055,21,4.84,1.11,104,6.79,4.97,1.42,11
5056,49,6.23,2.68,81,5.29,1.25,1.24,17
5057,39,8.23,4.1,72,6.57,3.09,1.56,19
5058,57,6.31,4.78,85,6.26,1.35,0.7,17
5059,47,5.48,4.5,9,8.2,2.47,1.09,18
5060,44,7.46,2.56,103,5.7,5.75,1.34,16
5061,51,6.51,3.36,22,8.03,4.67,0.94,16
5062,29,4.99,1.54,106,7.0,4.78,1.55,13
5063,59,4.92,2.31,76,5.33,1.67,1.87,12
5064,52,8.24,4.42,87,8.88,3.89,1.33,19
5065,32,9.85,0.63,12,7.94,2.94,0.15,19
5066,56,5.4,2.9,47,6.04,4.67,1.22,13
5067,35,8.64,4.43,108,7.33,1.79,1.39,20
5068,41,4.53,1.05,88,8.6,2.41,0.57,14
5069,39,6.29,4.92,43,8.72,5.49,0.64,15
5070,46,7.04,0.56,110,7.92,1.85,1.19,13
5071,35,5.61,4.49,92,7.91,4.16,1.41,12
5072,53,7.18,2.09,79,6.11,2.58,1.74,16
5073,51,9.3,1.1,63,8.96,1.41,1.53,17
5074,45,9.67,1.21,39,5.97,2.12,0.27,20
5075,44,4.6,3.66,5,5.36,5.35,0.7,15
5076,21,5.63,4.42,119,8.91,5.55,0.3,20
5077,31,9.87,3.38,71,5.61,3.1,1.51,20
5078,59,5.62,4.68,97,7.09,4.1,0.53,15
5079,28,8.16,4.29,81,6.87,3.6,0.25,17
5080,31,5.52,0.54,42,8.39,2.4,0.19,17
5081,45,6.14,3.51,31,6.59,2.72,0.23,19
5082,28,5.15,1.87,48,7.01,3.63,0.49,10
5083,29,9.14,2.55,73,5.17,4.48,1.56,18
5084,51,9.3,0.92,97,5.83,2.75,0.48,17
5085,53,5.78,1.77,86,8.33,4.49,0.56,16
5086,39,8.94,3.35,18,6.91,5.8,1.76,17
5087,58,6.15,1.48,83,5.92,1.12,0.88,16
5088,21,4.59,3.41,51,6.48,1.82,1.02,13
5089,20,8.55,4.65,51,6.14,5.58,0.01,21
5090,55,7.58,0.52,33,7.22,1.36,0.16,18
5091,43,5.65,4.04,58,5.21,4.83,1.48,12
5092,46,5.52,3.39,101,5.9,4.12,0.67,12
5093,21,9.85,0.71,80,6.42,1.24,0.3,20
5094,50,9.18,4.06,107,8.71,1.0,0.86,23
5095,33,8.86,1.51,4,7.49,3.51,0.09,21
5096,21,4.77,1.7,65,7.02,1.59,1.42,13
5097,48,8.53,0.92,40,5.76,5.36,0.16,17
5098,34,5.29,2.9,33,7.23,3.4,0.11,12
5099,31,9.86,2.74,53,8.72,2.17,0.84,19
5100,56,4.31,2.06,19,7.27,1.84,1.17,11
5101,47,6.11,1.26,109,5.66,5.18,1.53,9
5102,39,6.57,4.27,53,8.99,4.59,0.14,20
5103,58,8.95,4.44,110,7.0,4.59,0.67,20
5104,43,8.6,2.93,65,6.28,1.43,0.54,22
5105,40,6.25,1.6,91,7.01,4.12,1.49,15
5106,29,7.39,0.93,17,6.05,5.35,0.74,17
5107,33,9.01,4.41,43,5.12,4.83,1.26,22
5108,56,4.11,0.93,102,8.56,1.59,0.98,11
5109,37,8.81,0.56,47,6.72,5.75,1.14,15
5110,43,9.68,2.61,114,8.01,1.35,0.73,22
5111,33,4.19,3.79,34,8.89,3.78,0.48,12
5112,53,4.27,2.56,78,7.53,5.73,0.12,11
5113,31,6.07,0.73,110,7.77,5.11,0.35,12
5114,41,4.53,3.61,38,8.77,4.4,0.35,14
5115,25,6.88,3.39,103,7.07,5.28,1.87,15
5116,55,8.37,3.57,102,6.28,4.37,1.87,16
5117,55,7.4,1.45,2,8.69,1.27,0.51,18
5118,41,5.18,4.08,18,5.28,2.75,0.21,13
5119,33,7.93,2.66,86,5.86,3.14,0.56,18
5120,35,8.11,2.91,82,6.37,3.73,1.59,16
5121,55,9.59,2.96,17,8.13,2.15,1.74,20
5122,44,4.88,1.79,93,8.62,5.41,1.0,13
5123,51,8.15,1.63,102,6.81,2.14,1.08,16
5124,52,9.47,0.52,82,6.14,4.29,0.92,19
5125,55,7.01,2.28,4,6.41,5.38,0.37,14
5126,39,6.17,2.68,54,7.63,4.66,0.1,16
5127,37,5.02,3.84,12,5.63,1.68,1.24,11
5128,57,9.2,0.8,33,7.19,5.76,1.6,15
5129,22,6.37,4.66,87,7.35,1.46,1.5,15
5130,42,9.55,1.69,17,7.83,2.0,1.8,21
5131,51,9.09,2.15,67,7.42,1.7,1.63,20
5132,35,6.26,0.72,99,5.39,4.33,0.58,14
5133,24,7.44,3.44,71,7.76,5.04,0.23,15
5134,23,4.16,3.69,42,5.09,2.19,0.86,11
5135,40,5.58,4.68,64,6.56,5.9,0.7,11
5136,59,8.26,2.02,40,6.67,1.7,1.46,13
5137,33,8.07,1.66,37,5.47,2.58,0.14,19
5138,58,6.12,3.77,99,5.04,3.45,1.89,10
5139,50,8.85,3.68,37,5.28,5.04,1.91,14
5140,33,5.42,4.72,12,6.79,2.88,0.18,13
5141,25,6.77,1.42,21,5.96,1.9,0.87,13
5142,31,6.84,3.67,28,5.28,3.32,1.8,12
5143,35,6.04,0.8,8,6.03,3.38,0.37,9
5144,36,9.73,2.66,90,7.12,1.08,1.38,18
5145,42,8.18,1.04,109,7.97,1.1,1.42,19
5146,33,7.24,3.44,107,6.65,2.39,0.47,16
5147,26,7.06,3.21,67,7.45,4.71,0.01,16
5148,51,4.96,0.72,103,7.39,2.83,1.33,7
5149,34,6.23,1.94,16,8.59,2.06,1.23,14
5150,36,8.04,2.28,117,5.72,1.56,1.3,21
5151,53,9.55,1.62,36,6.91,2.4,0.31,17
5152,24,8.9,0.67,63,7.53,3.41,1.21,20
5153,46,5.8,1.93,66,7.08,1.47,1.08,12
5154,42,6.6,4.07,3,6.8,1.07,0.91,16
5155,59,4.5,2.12,39,8.89,1.64,1.55,15
5156,33,4.61,1.96,15,8.77,4.69,0.78,13
5157,34,6.82,4.74,10,7.45,3.33,0.71,15
5158,52,7.18,0.69,90,6.76,3.23,1.08,15
5159,50,5.58,3.95,25,8.02,1.1,1.89,12
5160,54,7.86,2.67,94,7.05,4.55,0.69,17
5161,36,8.22,4.75,97,8.98,2.01,0.89,21
5162,47,5.79,2.27,71,7.74,1.45,0.53,15
5163,38,8.55,3.69,102,5.27,5.21,1.36,12
5164,42,5.23,0.81,64,6.61,3.43,0.73,12
5165,51,7.27,4.68,1,7.92,4.74,1.39,17
5166,59,8.83,2.05,118,8.37,5.11,0.29,19
5167,32,7.22,2.86,90,8.25,5.82,0.53,20
5168,39,9.45,1.12,44,8.91,4.12,0.41,19
5169,54,4.35,4.76,42,6.96,1.34,1.55,10
5170,24,7.53,3.53,2,5.56,3.79,0.18,17
5171,28,7.37,0.74,33,7.61,3.55,0.5,18
5172,48,7.96,1.2,79,5.28,1.29,1.01,18
5173,25,9.0,2.3,64,8.89,2.53,0.18,22
5174,44,8.36,1.48,63,8.03,3.06,0.02,15
5175,50,8.74,1.87,6,8.93,1.8,1.38,21
5176,41,5.73,4.99,34,6.51,1.04,1.23,15
5177,21,6.32,3.46,21,5.06,4.78,0.02,14
5178,24,7.76,4.65,47,7.09,5.26,0.1,22
5179,46,7.32,2.46,31,5.48,2.15,0.44,16
5180,44,9.77,3.7,25,7.72,1.02,1.81,22
5181,27,5.12,2.57,119,6.99,5.45,1.31,10
5182,20,6.11,1.98,5,8.01,1.67,1.61,14
5183,39,7.44,2.84,45,6.16,3.02,1.52,17
5184,42,9.21,2.42,54,8.32,2.83,1.97,19
5185,51,9.58,4.91,74,7.6,1.82,1.9,21
5186,30,6.02,2.73,94,8.95,3.99,0.13,18
5187,58,4.4,4.15,117,5.71,5.59,0.05,13
5188,43,6.53,3.5,54,5.2,3.57,0.99,11
5189,30,6.37,2.66,84,8.4,5.86,0.54,13
5190,48,9.92,2.63,56,6.35,1.95,1.01,19
5191,45,6.59,2.04,114,6.72,5.24,0.18,16
5192,35,5.83,0.98,85,8.7,2.28,1.82,14
5193,54,6.19,3.93,62,6.76,2.25,1.55,14
5194,39,6.38,4.63,0,6.19,1.59,1.1,11
5195,22,8.93,1.48,20,5.24,5.32,0.93,14
5196,20,4.49,4.67,108,6.77,4.63,0.94,12
5197,20,5.9,1.55,19,7.62,2.71,1.23,16
5198,36,9.8,2.89,72,6.08,2.75,1.09,20
5199,21,4.92,2.05,90,7.87,5.22,0.96,16
5200,48,8.46,1.02,28,6.91,5.64,1.36,17
5201,39,6.14,0.74,42,8.43,4.01,1.53,19
5202,25,7.49,2.14,96,5.65,3.03,1.29,13
5203,27,4.6,0.71,44,8.03,1.27,0.78,12
5204,48,5.84,0.97,115,8.73,1.63,0.83,18
5205,52,7.01,1.14,64,7.97,1.71,0.2,16
5206,22,5.39,0.51,2,6.62,2.38,0.83,13
5207,54,7.25,1.19,95,5.92,2.29,1.57,12
5208,24,5.32,3.1,19,5.39,3.71,0.13,13
5209,46,7.9,4.19,80,7.57,5.72,0.35,20
5210,31,9.43,1.37,36,5.57,5.31,1.69,16
5211,39,4.51,0.86,37,8.35,3.55,1.14,13
5212,39,5.3,3.78,112,8.84,1.09,1.34,17
5213,28,9.07,0.54,73,5.54,1.34,0.64,19
5214,58,7.79,3.8,106,6.5,5.3,0.98,14
5215,23,4.47,1.09,44,8.75,2.42,1.52,10
5216,38,6.92,1.53,92,6.88,2.59,1.75,16
5217,57,5.26,1.04,41,7.14,1.7,1.95,13
5218,46,5.19,1.61,45,7.99,2.12,1.7,17
5219,32,9.64,4.09,59,5.84,2.24,0.13,20
5220,32,8.57,1.1,95,8.92,3.06,0.69,19
5221,41,8.18,4.97,12,8.12,4.12,1.5,18
5222,47,5.43,1.97,30,5.65,2.77,0.84,11
5223,41,4.71,4.65,67,5.44,3.25,0.87,11
5224,38,9.22,1.36,115,8.74,1.91,1.59,22
5225,27,4.04,1.35,61,7.74,1.28,1.67,16
5226,27,6.33,3.04,48,5.15,2.74,1.58,16
5227,45,5.67,0.73,17,5.57,1.31,0.71,8
5228,45,7.42,4.1,74,5.19,2.5,0.46,15
5229,42,5.5,2.48,105,8.9,5.19,0.72,12
5230,32,5.87,3.65,52,6.99,2.83,1.4,13
5231,47,9.1,1.29,17,6.85,1.97,0.73,16
5232,28,7.62,3.39,50,8.82,5.51,0.11,19
5233,39,4.87,3.17,40,7.02,4.2,1.6,12
5234,38,8.36,3.9,100,7.07,5.94,0.13,19
5235,58,5.24,1.84,96,8.94,2.5,1.99,17
5236,31,6.6,4.7,100,5.45,2.0,1.72,17
5237,34,7.88,4.83,66,8.94,2.49,1.91,19
5238,50,5.63,4.41,64,5.66,5.06,1.67,12
5239,33,6.3,3.07,82,6.89,1.76,0.2,19
5240,30,8.4,2.39,5,6.35,2.21,0.84,14
5241,45,9.63,0.76,73,8.82,4.51,1.82,20
5242,46,7.18,4.76,36,6.94,4.69,0.18,17
5243,30,4.06,4.78,11,5.09,5.79,0.61,8
5244,57,6.03,0.58,107,5.89,5.9,0.93,8
5245,53,6.39,2.11,80,6.72,4.32,0.9,13
5246,38,6.04,4.46,90,7.71,2.81,1.89,15
5247,25,6.62,0.86,1,7.25,3.27,0.79,17
5248,57,7.8,1.38,52,8.4,3.2,0.48,13
5249,47,4.73,4.9,24,8.31,2.94,0.89,15
5250,20,5.64,4.31,109,7.36,2.69,0.79,16
5251,54,7.05,4.6,107,7.29,1.84,1.25,18
5252,59,5.89,1.14,27,6.11,2.83,1.99,14
5253,27,9.95,1.45,44,8.83,5.85,1.1,19
5254,26,6.59,3.22,36,5.31,5.41,0.92,16
5255,30,9.22,2.76,100,6.59,4.09,1.19,20
5256,58,9.38,1.84,16,7.64,1.96,1.96,17
5257,23,9.02,4.48,68,8.78,5.39,1.25,23
5258,44,4.28,4.56,55,7.01,2.56,0.25,14
5259,31,9.69,1.81,57,8.58,3.73,1.83,19
5260,45,4.77,1.2,82,5.42,5.56,1.18,7
5261,57,4.21,1.17,3,7.13,2.67,0.32,8
5262,31,6.49,2.68,102,6.26,5.57,0.46,14
5263,56,5.17,1.1,54,8.18,2.18,0.24,12
5264,43,5.11,2.63,48,6.78,5.64,1.92,12
5265,35,5.73,2.58,106,6.9,2.79,0.14,16
5266,32,5.49,4.48,37,5.26,2.87,1.53,13
5267,44,8.11,1.83,44,6.75,3.77,0.68,18
5268,23,5.12,3.02,107,5.32,2.74,0.16,13
5269,30,7.26,3.85,29,6.2,3.25,0.87,17
5270,51,9.92,3.18,95,5.51,3.51,0.0,20
5271,26,6.59,4.79,36,6.34,3.46,1.63,14
5272,30,7.85,3.21,55,5.91,5.81,1.08,14
5273,47,9.82,4.56,26,6.14,2.41,0.9,17
5274,42,4.83,1.6,31,5.59,2.42,1.66,12
5275,42,6.51,3.02,105,6.76,5.19,1.04,13
5276,47,9.1,2.94,10,6.99,2.96,1.19,20
5277,45,9.59,4.95,104,8.35,1.37,1.63,25
5278,44,7.61,1.42,57,7.16,3.41,1.44,14
5279,48,4.86,1.13,76,5.92,3.75,1.32,11
5280,38,9.41,3.25,34,7.94,4.09,1.41,19
5281,52,5.05,1.51,16,6.19,2.18,0.53,10
5282,55,6.12,3.38,29,8.03,5.87,0.23,18
5283,33,6.25,4.88,17,6.55,4.69,1.25,16
5284,33,6.68,4.76,100,7.05,4.6,0.45,17
5285,54,8.74,1.54,111,7.02,5.36,0.1,20
5286,49,8.81,1.27,29,8.82,1.13,0.51,22
5287,47,8.32,3.02,89,5.61,4.07,1.44,15
5288,36,4.13,3.14,118,8.75,5.09,1.42,15
5289,22,7.39,3.48,15,7.25,1.17,1.81,15
5290,35,8.48,3.84,74,8.97,4.78,1.35,19
5291,49,6.67,3.2,53,7.29,5.95,0.88,15
5292,48,9.67,1.0,3,7.63,3.97,0.52,19
5293,34,8.94,4.06,104,8.0,3.12,1.52,21
5294,44,7.83,0.86,14,8.29,3.27,0.82,18
5295,57,4.37,0.59,75,6.91,4.4,1.63,9
5296,57,7.91,3.96,26,7.71,3.85,1.7,18
5297,42,9.47,2.97,111,7.46,4.94,0.7,22
5298,44,6.28,3.64,3,6.63,3.11,0.69,14
